acid,SCN3.492579,SCN3code.492579
PI407869B,,
PI424168C,,
PI415073B,,
PI408125B,,
PI424168B,,
PI391585,,
PI398349,,
PI398208,,
PI567747,,
PI567767D,,
PI567777,,
PI567772,,
PI567767B,,
PI567713B,,
PI567779B,,
PI567678,,
PI567742A,,
PI567767C,,
PI567765C,,
PI567778,,
PI567727A,,
PI567696C,,
PI567719,,
PI567700,,
PI567698A,,
PI567768,,
PI567679C,,
PI567688A,,
PI567722,,
PI567770C,,
PI567679B,,
PI567765A,,
PI567761,,
PI567708,,
PI567724,,
PI567685,,
PI567693,,
PI567705,,
PI567726,,
PI567753A,,
PI567771C,,
PI567749B,,
PI567749A,,
PI567779A,,
PI567757,,
PI567756,,
PI567488A,,
PI567717A,,
PI567752,,
PI567751B,,
PI567780A,,
PI84632,,
PI83881,,
PI248398,,
PI84979,,
PI91100-4,,
PI80834-1,,
PI261472,,
PI82312N,,
PI68533-2,,
PI70470,,
PI88349,,
PI90369,,
PI91083,,
PI83946,,
PI83945-1,,
PI70519,,
PI82308,,
PI84639,,
PI82295,,
PI81034-1,,
PI81034-2,,
PI71444,,
PI261474,,
PI81971,,
PI82263-3,,
PI229322,,
PI238930,,
PI84619,,
PI91113,,
PI90566-1,,
PI68644,,
PI69995,,
PI70243,,
PI70473,,
PI70490,,
PI70500,,
PI79628,,
PI82296,,
PI83944,,
PI88300,,
PI88302-2,,
PI88312,,
PI88803-1,,
PI89784,,
PI90567-1,,
PI90573,,
PI91073,,
PI91089,,
PI91108-2,,
PI90479-1,,
PI90241,,
PI86078-1,,
PI71463,,
PI86032,,
PI86073,,
PI86098,,
PI86449-2,,
PI86457-1,,
PI89128,,
PI82554,,
PI68806,,
PI88452,,
PI232990,,
PI68475,,
PI81773,,
PI153280,,
PI68503,,
PI232988,,
PI82291,,
FC1547,,
PI68488,,
PI79703,,
PI68443,,
PI68427,,
PI68461,,
PI92563,,
PI81763,,
FC4007A,,
PI68680-2,,
PI68585,,
PI68465,,
PI68658,,
PI82544,,
PI68494,,
PI91144,,
PI232989,,
PI72328,,
PI72337,,
PI81029N,,
PI86069,,
PI84921,,
PI88350,,
PI90256,,
PI135590,,
PI68466,,
PI68474,,
PI68500,,
PI68521,,
PI68704,,
PI73772,,
PI89075,,
PI266806A,,
PI68655,,
PI87047,,
PI68423,,
PI70456,,
PI85009-1,,
PI68564,,
PI54608-4,,
PI86053,,
PI89772,,
PI88788,,
PI54608-5,,
PI68708,,
PI30600,,
PI68761,,
PI90574,,
PI90576-1,,
PI86903-3,,
PI87629,,
PI86109B,,
PI266806B,,
PI86908,,
PI84671,,
PI68555,,
PI68671,,
PI82581,,
PI86091-1,,
PI68475-1,,
PI87606,,
PI87059,,
PI84680,,
PI62202,,
PI88486,,
PI80837,,
PI19986,,
PI82210,,
PI80479,,
PI64747,,
PI79797,,
PI88492,,
PI80828-1,,
PI84946-1,,
PI87074,,
PI70013,,
PI85424,,
PI85658,,
PI89074,,
PI91082,,
PI54610-1,,
FC33243,,
PI81041,,
PI54610-4,,
PI84631,,
PI90402,,
PI62199,,
PI90763,,
PI84751,,
PI79693,,
PI70457,,
PI87631-1,,
PI89008,,
PI89014,,
PI91138,,
PI81761,,
PI54591,,
PI79609,,
PI63468,,
PI91102,,
PI232993,,
PI84673,,
PI61944,,
PI80671,,
PI80480,,
PI84664,,
PI60279,,
PI70089,,
PI60970,,
PI70247,,
PI70462,,
PI60272,,
PI70253,,
PI79747,,
PI68598,,
PI68696,,
PI70091,,
PI70507,,
PI84609,,
PI30594,,
PI70188,,
PI54606-2,,
PI79583,,
PI79874-1,,
FC19979-6,,
FC19979-7,,
PI79587,,
PI80834-2,,
PI189930,,
PI189931,,
PI79846,,
PI88308,,
PI92733,,
PI93217,,
PI227333,,
PI181533,,
PI80488-1,,
PI79870-6,,
PI80822,,
PI80831,,
PI80498-1,,
PI80825,,
PI80828-2,,
PI81030-1,,
PI80844-3,,
PI84985,,
PI54604,,
PI68522,,
PI68508,,
FC29219,,
PI266807B,,
PI54607,,
PI54608,,
PI60296-1,,
PI68480,,
PI68484-1,,
PI68526,,
PI68543,,
PI68562,,
PI68609B,,
PI68670-2,,
PI68685,,
PI70197,,
PI70224,,
PI70460,,
PI79885,,
PI86878,,
PI88805-4,,
PI89004,,
PI89005-5,,
PI89013,,
PI89055-1,,
PI89059,,
PI91109,,
PI91126,,
PI91132-2,,
PI91161,,
PI92460,,
PI92569,,
PI92572,,
PI92580,,
PI92603,,
PI92607,,
PI92629,,
PI92661,,
PI97605,,
PI80471,,
PI227324,,
PI227334,,
PI266807A,,
PI80469,,
PI86031,,
PI87524,,
PI87628,,
PI88810,,
PI91104,,
PI91167,,
PI91171,,
PI92573,,
PI92598,,
PI92684,,
PI86972-1,,
PI58955,,
PI89061N,,
PI68535,,
PI85437,,
PI61947,,
FC31572-3,,
FC4002B,,
PI62248,,
PI68479,,
PI70192,,
PI70469,,
PI79870-4,,
PI79874,,
PI84669N,,
PI85407,,
PI86903-4,,
PI86904-1,,
PI87457,,
PI87465-1,,
PI88789,,
PI88799,,
PI88806,,
PI88818,,
PI88998-2,,
PI89003-2,,
PI89056-2,,
PI90479P,,
PI86134-4,,
PI82315,,
PI80461,,
PI80466-1,,
PI90392,,
FC19979-5,,
PI54613,,
PI54617,,
PI80471-1,,
PI80473,,
PI80481,,
PI86026-1,,
PI86128,,
PI86153,,
PI88809,,
PI88813,,
PI89773,,
PI86978,,
PI68530,,
PI79848-1,,
PI90563,,
PI56563,,
PI79712,,
PI68622,,
PI70251,,
PI84896,,
PI92576,,
FC31685,,
PI54620-2,,
PI70213,,
PI84807,,
PI79620,,
PI68694,,
PI68815,,
PI70078,,
PI70503,,
PI79602,,
PI85012,,
PI68701,,
PI79692,,
PI84660,,
PI84908-1,,
PI84646-2,,
PI84657,,
PI84957-1,,
PI73587,,
PI79756,,
PI79773,,
PI79825-1,,
PI82263-2,,
FC31408,,
PI54608-1,,
PI54619,,
PI68421,,
PI68436,,
PI68448,,
PI68712,,
PI68729,,
PI69992,,
PI70084,,
PI70228,,
PI70459,,
PI70461,,
PI70495,,
PI71850,,
PI73780,,
PI79593,,
PI79761,,
PI81767,,
PI72341,,
PI80485,,
PI84928,,
FC4002N,,
PI82527,,
PI85624,,
PI70208,,
PI81764,,
FC4007B,,
PI60296-2,,
FC31684,,
FC31715,,
FC31946,,
PI54615-2,,
PI68479-1,,
PI68621,,
PI68761-3,,
PI69515,,
PI79743,,
PI79760,,
PI84610,,
PI84628,,
PI85355,,
FC19979-2,,
PI81037-5,,
PI82302,,
PI63945,,
PI81027,,
FC19976-1,,
PI54614,,
PI80845-1,,
PI80845-2,,
PI80847-2,,
PI81037-1,,
PI81037-2,,
PI81037-3,,
PI82246,,
PI82326,,
PI85009-2,,
PI85019,,
PI83925,,
PI83945-4,,
FC3654-1,,
PI92595,,
PI96549,,
PI153264,,
PI68465-1,,
PI103414,,
PI153226,,
PI189929,,
PI72342,,
PI79737,,
PI80536,,
PI88355,,
PI88442,,
PI88495,,
PI88508,,
PI88787,,
PI92596,,
PI92683,,
PI92698,,
PI92717,,
PI96188,,
PI86050,,
PI181534,,
PI181537,,
PI181541,,
PI181548,,
PI227684,,
PI79613,,
PI79746,,
PI80494,,
PI84665,,
PI84965,,
PI88479,,
PI85469,,
PI90305,,
PI88466-1,,
PI79627,,
PI79835,,
PI84682,,
PI84908-2,,
PI88353,,
PI88445,,
PI88491,,
PI88499,,
PI88502,,
PI84742,,
PI80488,,
PI80841,,
PI86028,,
PI81031-1,,
PI79696,,
PI84973,,
PI85878,,
PI86004,,
PI86026,,
PI86046,,
PI86060,,
PI86062,,
PI89162,,
PI91110-1,,
PI153288,,
PI86878-2,,
PI92465,,
PI92639,,
PI54862,,
PI68765,,
PI68600,,
PI91091,,
FC31409,,
PI153289,,
PI154195,,
PI189958,,
PI200596,,
PI232987,,
PI232991,,
PI238922,,
PI248396,,
PI253650A,,
PI253650B,,
PI266085C,,
PI30599,,
PI54818,,
PI54859,,
PI54873,,
PI65346,,
PI65354,,
PI65388,,
PI68430,,
PI68439,,
PI68454,,
PI68455,,
PI68457,,
PI68457-1,,
PI68461-1,,
PI68481,,
PI68484-4,,
PI68516,,
PI68551-2,,
PI68587,,
PI68627,,
PI68629,,
PI68642,,
PI68661,,
PI68663,,
PI68666,,
PI68670-1,,
PI68676,,
PI68680,,
PI68683,,
PI68687,,
PI68706,,
PI68709,,
PI68713,,
PI68715,,
PI68718,,
PI68725,,
PI68728,,
PI68736,,
PI68741,,
PI68748,,
PI68763,,
PI68778,,
PI68795,,
PI69500,,
PI69503,,
PI69512,,
PI69532,,
PI69991,,
PI69996,,
PI70009,,
PI70036,,
PI70077,,
PI70242,,
PI70458,,
PI70463,,
PI70476,,
PI70561,,
PI73583,,
PI73585,,
PI79586,,
PI79862-1,,
PI79863,,
PI81768,,
PI81770,,
PI81771,,
PI84580,,
PI84666-1,,
PI84668-1,,
PI84673-1,,
PI84683,,
PI84954,,
PI85340,,
PI85492,,
PI85671,,
PI86741,,
PI87619-1,,
PI88293,,
PI88293A,,
PI88294,,
PI88294-1,,
PI88295-1,,
PI88296,,
PI88301,,
PI88303,,
PI88304,,
PI88307,,
PI88311,,
PI88351,,
PI88356,,
PI88357,,
PI88358,,
PI88455,,
PI88468,,
PI88798,,
PI88803,,
PI88997,,
PI89000,,
PI89003-1,,
PI89006-2,,
PI89012,,
PI89053,,
PI89063,,
PI89065,,
PI89065-2,,
PI89070,,
PI89072,,
PI89073,,
PI89154,,
PI89154-1,,
PI89156,,
PI89167,,
PI89170,,
PI89171,,
PI90180,,
PI90570,,
PI90575,,
PI91107,,
PI91114,,
PI91116,,
PI91119,,
PI91120,,
PI91120-2,,
PI91124,,
PI91129,,
PI91150,,
PI91156,,
PI91180,,
PI92109,,
PI92464,,
PI92561,,
PI92570,,
PI92582,,
PI92589,,
PI92592,,
PI92627,,
PI92660,,
PI92671,,
PI92677,,
PI92687,,
PI92696,,
PI92719,,
PI92734,,
PI92748,,
PI93559,,
PI93560,,
PI93565,,
PI96171,,
PI96195,,
PI68410,,
PI68446,,
FC19976,,
PI196150,,
PI227558,,
PI81035,,
PI86022,,
PI86122,,
PI135589,,
PI196151,,
PI196154,,
PI196158,,
PI196161,,
PI196163,,
PI200479,,
PI200482,,
PI200552,,
PI227321,,
PI229331,,
PI266085A,,
PI47131,,
PI68639,,
PI68732,,
PI68762,,
PI68788,,
PI70021,,
PI70453,,
PI70478,,
PI70516,,
PI79596,,
PI79695,,
PI79745,,
PI79848,,
PI82184,,
PI82532,,
PI84681,,
PI84683A,,
PI84750,,
PI84992,,
PI85014,,
PI85021,,
PI85508,,
PI86002,,
PI86023,,
PI86038,,
PI86045,,
PI86089,,
PI86102,,
PI86112,,
PI86113,,
PI86115,,
PI86137-1,,
PI86443,,
PI86454,,
PI86463,,
PI87065,,
PI87631,,
PI88298,,
PI88309,,
PI88313,,
PI88352,,
PI88825,,
PI89064,,
PI89138,,
PI89153,,
PI90560,,
PI91115,,
PI91117,,
PI91141,,
PI91164,,
PI91557,,
PI91725-3,,
PI92611,,
PI92681,,
PI92694,,
PI92705,,
PI96201,,
PI84637,,
PI65338,,
PI87619,,
FC31630,,
PI54600,,
PI54606-1,,
PI55089-1,,
PI79870-2,,
PI82232,,
PI82325,,
PI85626,,
PI86740,,
PI87005,,
PI88444,,
PI89150,,
PI91132-3,,
PI82235,,
PI82534,,
PI83853,,
PI84646,,
PI85505,,
PI90138,,
PI86972-2,,
PI88306,,
PI90486,,
FC2108,,
FC2109,,
FC29333,,
FC31557,,
FC31571,,
FC31579,,
FC31678,,
FC31697,,
FC31702,,
FC3548,,
FC3654N,,
PI54592,,
PI54608-2,,
PI54608-3,,
PI54609,,
PI54615,,
PI54620,,
PI55887,,
PI57334,,
PI60269-2,,
PI61940,,
PI62202-2,,
PI62483,,
PI64698,,
PI65379,,
PI68011,,
PI68398,,
PI68449,,
PI68470,,
PI68521-1,,
PI68530-2,,
PI68533-1,,
PI68560,,
PI68599,,
PI68609A,,
PI68648,,
PI68679,,
PI68679-2,,
PI68692-2,,
PI68710,,
PI68732-1,,
PI68748-1,,
PI68759,,
PI68768,,
PI69507-1,,
PI69993,,
PI70001,,
PI70014,,
PI70019,,
PI70023,,
PI70076,,
PI70080,,
PI70189,,
PI70212,,
PI70466-3,,
PI70466-4,,
PI70467,,
PI70469-1,,
PI70559,,
PI79616,,
PI79645,,
PI79691-4,,
PI79710,,
PI79726,,
PI79732-4,,
PI79872,,
PI81766,,
PI82218,,
PI82307,,
PI83858,,
PI83893,,
PI84644,,
PI84656,,
PI84662,,
PI84666,,
PI84679,,
PI84713,,
PI84757,,
PI85272,,
PI85356,,
PI85441,,
PI85456,,
PI85550,,
PI85559,,
PI85590,,
PI85619,,
PI85630,,
PI85668,,
PI86301,,
PI87011,,
PI87165,,
PI87167,,
PI87465-2,,
PI87530,,
PI87600-1,,
PI87600-2,,
PI87620,,
PI87620-1,,
PI88282,,
PI88287,,
PI88289,,
PI88290,,
PI88291,,
PI88292,,
PI88297,,
PI88302-1,,
PI88306-1,,
PI88359,,
PI88447,,
PI88448,,
PI88459,,
PI88466,,
PI88490-1,,
PI88780,,
PI88783,,
PI88793,,
PI88820N,,
PI88886,,
PI88965,,
PI89002,,
PI89002-2,,
PI89006,,
PI89007,,
PI89010,,
PI89012-1,,
PI89061-2,,
PI89061-3,,
PI89067,,
PI89117,,
PI89130,,
PI89154-2,,
PI89168,,
PI90258,,
PI90354,,
PI90401,,
PI90406-1,,
PI90407,,
PI90490,,
PI90490-2,,
PI90495N,,
PI90499-1,,
PI90499-2,,
PI90566,,
PI90576-2,,
PI90578,,
PI90579,,
PI90723,,
PI91100-3,,
PI91103,,
PI91121-1,,
PI91121-2,,
PI83889,,
PI83891,,
PI84724,,
PI85420,,
PI85420-1,,
PI85506,,
PI91108N,,
PI86425,,
PI87617,,
PI88815,,
FC19976-2,,
PI80466-2,,
PI83892,,
PI84959,,
PI86063,,
PI86103,,
PI86116,,
PI86150,,
PI86452,,
PI86876,,
PI87561,,
PI87571,,
PI87630,,
PI88816,,
PI88826,,
PI89769,,
PI90208,,
PI90233,,
PI90249,,
PI81031-2,,
PI81777,,
PI84939,,
PI86071,,
PI86111,,
PI72232,,
PI86445,,
PI86449,,
PI87540,,
PI87574,,
PI87615,,
PI87618,,
PI90463,,
FC19979-3,,
PI54618,,
PI68483,,
PI68692,,
PI70199,,
PI71845,,
PI80459,,
PI80844-2,,
PI81023,,
PI81029-1,,
PI81030,,
PI81038,,
PI81041-1,,
PI81042-1,,
PI81042-2,,
PI81044-1,,
PI81785,,
PI82555,,
PI82558,,
PI84944,,
PI84957,,
PI84960,,
PI84970,,
PI84976,,
PI84976-1,,
PI84987,,
PI84987A,,
PI85663,,
PI85665,,
PI85666,,
PI86006,,
PI86007,,
PI86024,,
PI86027,,
PI86029,,
PI86075,,
PI86081,,
PI86112-1,,
PI86114,,
PI86123,,
PI86134-1,,
PI86134-2,,
PI86136,,
PI86137,,
PI86138,,
PI86144,,
PI86145,,
PI86146,,
PI86154,,
PI86456,,
PI86457,,
PI86469,,
PI86482,,
PI86482-1,,
PI86490-2,,
PI86490-3,,
PI86490-4,,
PI86502,,
PI86504,,
PI86510,,
PI87013,,
PI87026,,
PI87029,,
PI87525,,
PI87575,,
PI87588,,
PI87622,,
PI87623,,
PI87631-3,,
PI87632,,
PI87634,,
PI88305,,
PI88354,,
PI88458,,
PI88782,,
PI88790,,
PI88814,,
PI89066,,
PI89133,,
PI89134,,
PI89143,,
PI89146,,
PI90220,,
PI90221,,
PI90760,,
PI83881A,,
PI84912,,
PI85903,,
PI86134-3,,
PI86138R,,
PI86142,,
PI86491,,
PI88811,,
PI84946-2,,
PI65341,,
PI88490-2,,
PI205092,,
PI200592,,
PI227213,,
PI89471,,
PI90245,,
PI200492,,
FC31745,,
PI548484,,
PI171451,,
PI548463,,
PI548493,,
PI548402,,
PI159925,,
PI548477,,
PI548456,,
PI548445,,
PI548444,,
PI548461,,
PI548438,,
PI240664,,
PI548457,,
PI548494,,
PI96983,,
PI548485,,
PI92707,,
PI548325,,
PI567718,,
PI438073,,
PI423730B,,
PI567174C,,
PI597480A,,
PI603571B,,
PI437151,,
PI438341,,
PI432359,,
PI423766,,
PI464920B,,
PI479724A,,
PI504503,,
PI507279,,
PI603597,,
PI592945,,
PI603333,,
PI603569A,,
PI603692,,
PI92560,,
PI200496,,
PI504493,,
PI506847,,
PI578378,,
PI603372,,
PI603490,,
PI437689,,
PI438303,,
PI153321,,
PI438001,,
PI437695B,,
PI437845A,,
PI561334,,
PI291315,,
PI437649B,,
PI417461,,
PI407875A,,
PI470227B,,
PI507092,,
PI592938,,
PI561300B,,
PI561338B,,
PI467322B,,
PI83915,,
PI407730,,
PI437437A,,
PI437663,,
PI417452,,
PI243524,,
PI408234B,,
PI503334,,
PI437661B,,
PI438495,,
PI437323,,
PI398624,,
PI475813A,,
PI385942,,
PI303651,,
PI592935,,
PI408262B,,
PI475814,,
PI592947,,
PI599509,,
PI404176,,
PI391577,,
PI424299A,,
PI594250,,
PI437921,,
PI124871,,
PI424386B,,
PI91730,,
PI408203A,,
PI423728A,,
PI506863,,
PI561287A,,
PI561289,,
PI561330A,,
PI574480A,,
PI603358A,,
PI603419A,,
PI508269,,
PI235340,,
PI437110A,,
PI398482,,
PI407858,,
PI479735,,
PI507021,,
PI603465B,,
PI603564A,,
PI603612,,
PI229333,,
PI399070,,
PI424263,,
PI437520B,,
PI437684,,
PI508296H,,
PI509089,,
PI549017,,
PI561329,,
PI561330B,,
PI574479A,,
PI603165A,,
PI603347,,
PI603392,,
PI603429D,,
PI549058,,
PI398726,,
PI567488C,,
PI538401A,,
PI430598A,,
PI437420B,,
PI398937,,
PI437867B,,
PI458266,,
PI157458,,
PI424373,,
PI398639,,
PI398558,,
PI408133,,
PI398326,,
PI437462C,,
PI437500B,,
PI437874,,
PI437878B,,
PI437943,,
PI507473,,
PI532464,,
PI538377,,
PI476911,,
PI476942,,
PI509085,,
PI506572,,
PI507282,,
PI507400,,
PI507535,,
PI507564,,
PI603174A,,
PI603441,,
PI603488,,
PI603687B,,
PI603419B,,
PI535807,,
PI603497,,
PI532472,,
PI209332,,
PI522191,,
PI567716A,,
PI458208,,
PI103088,,
PI424302,,
PI437321,,
PI437432B,,
PI437845C,,
PI437881,,
PI442011,,
PI442013,,
PI538375,,
PI423826A,,
PI398960,,
PI423771,,
PI458114,,
PI458136,,
PI458307A,,
PI181535,,
PI424488A,,
PI398728,,
PI423748A,,
PI370057B,,
PI398902,,
PI407656,,
PI340041,,
PI398310,,
PI398385,,
PI408285A,,
PI423783,,
PI437454,,
PI437462B,,
PI437497,,
PI437618,,
PI437662,,
PI437890B,,
PI437944,,
PI442006,,
PI339734,,
PI417163,,
PI424370B,,
PI538385A,,
PI495017A,,
PI518716,,
PI532465,,
PI467329,,
PI470224,,
PI470227A,,
PI471899,,
PI475824A,,
PI476939,,
PI479724B,,
PI479740,,
PI479743,,
PI495017B,,
PI507671,,
PI507676,,
PI507708,,
PI507716,,
PI509107,,
PI518283,,
PI518751,,
PI518757,,
PI506511,,
PI506573,,
PI506663,,
PI506808,,
PI506836,,
PI506853,,
PI506859,,
PI506865,,
PI507064,,
PI507106,,
PI507195,,
PI507237,,
PI507238,,
PI507240,,
PI507273,,
PI507293A,,
PI507318,,
PI507334,,
PI507368,,
PI507448,,
PI507461,,
PI507483,,
PI507492,,
PI509083,,
PI548336,,
PI567278,,
PI548626,,
PI567391,,
PI567405,,
PI567680,,
PI549030A,,
PI574486,,
PI592980,,
PI603585B,,
PI603670,,
PI549021A,,
PI549041A,,
PI549041B,,
PI549042A,,
PI549045A,,
PI556948,,
PI556950,,
PI561230,,
PI561240,,
PI561297,,
PI561314B,,
PI561321,,
PI561323,,
PI561328,,
PI567004,,
PI567166,,
PI567197,,
PI567198,,
PI567260,,
PI574478B,,
PI578392B,,
PI578402,,
PI592946,,
PI592948,,
PI592956C,,
PI592969,,
PI597478A,,
PI603157,,
PI603176A,,
PI603406,,
PI603457C,,
PI603472A,,
PI603474,,
PI603493,,
PI603587B,,
PI603742A,,
PI603747,,
PI603748,,
PI603755A,,
PI603909C,,
PI567275,,
PI574481,,
PI513382,,
PI548178,,
PI567246,,
PI603589,,
PI603760,,
PI437109B,,
PI437885,,
PI458246A,,
PI266807D,,
PI378672,,
PI437639,,
PI437845B,,
PI438270,,
PI398537,,
PI398708,,
PI424484A,,
PI438506,,
PI458088,,
PI458148,,
PI91162,,
PI224275,,
PI91725-2,,
PI424368B,,
PI340027,,
PI398289,,
PI398290,,
PI408209B,,
PI423803,,
PI398903,,
PI408272A,,
PI430620,,
PI437470,,
PI437515B,,
PI437609B,,
PI437698,,
PI437711A,,
PI437795,,
PI437974B,,
PI438069B,,
PI438508,,
PI458018,,
PI384474,,
PI358313,,
PI358318A,,
PI417384,,
PI398356,,
PI398709,,
PI398368,,
PI532463A,,
PI464887,,
PI490768,,
PI538387,,
PI475826,,
PI476938,,
PI504498,,
PI504501,,
PI509112,,
PI506524,,
PI506635,,
PI506703,,
PI506803,,
PI506864B,,
PI506920,,
PI506943,,
PI507294A,,
PI507325,,
PI507341,,
PI507406B,,
PI507491,,
PI507493,,
PI567393,,
PI567410A,,
PI567759,,
PI603570A,,
PI549031,,
PI567259,,
PI603567A,,
PI603582,,
PI603598A,,
PI549030B,,
PI561322,,
PI561335,,
PI561347,,
PI567237,,
PI567266A,,
PI603155,,
PI603168,,
PI603365,,
PI603417,,
PI603467,,
PI603478,,
PI603480,,
PI603481,,
PI603487C,,
PI603491,,
PI603496B,,
PI603551A,,
PI603564B,,
PI603663,,
PI603676,,
PI603694B,,
PI603725,,
PI603915E,,
PI603592,,
PI567153,,
PI597387,,
PI603593,,
PI476887,,
PI561288,,
PI548362,,
PI567741,,
PI442012B,,
PI437322,,
PI93055,,
PI424491A,,
PI370055,,
PI437169B,,
PI438505,,
PI416818,,
PI424266,,
PI538386B,,
PI532462A,,
PI476880,,
PI495020,,
PI532441B,,
PI506477,,
PI506523,,
PI506785,,
PI507166,,
PI507424,,
PI507442A,,
PI567670,,
PI592942,,
PI603442,,
PI603915D,,
PI561350B,,
PI567239,,
PI574479B,,
PI592953,,
PI603455B,,
PI603458A,,
PI603494,,
PI603599A,,
PI603654,,
PI603751A,,
PI603596,,
PI594283,,
PI476936,,
PI597386,,
PI598124,,
PI507189A,,
PI417434,,
PI578486,,
PI567727B,,
PI442012A,,
PI458160,,
PI261473,,
PI424319,,
PI398716,,
PI404174,,
PI416854,,
PI424255A,,
PI427136,,
PI437369,,
PI437850,,
PI437902B,,
PI438197,,
PI438235,,
PI438251,,
PI438259B,,
PI407717,,
PI458276,,
PI423768,,
PI181542,,
PI424403,,
PI417468,,
PI372404C,,
PI153243,,
PI157421,,
PI253652A,,
PI95853,,
PI243533,,
PI171432,,
PI187152,,
PI424353,,
PI424374,,
PI424339,,
PI424435,,
PI273483A,,
PI417040A,,
PI423769A,,
PI424201,,
PI424261,,
PI424425,,
PI408032A,,
PI424211,,
PI424383,,
PI424472B,,
PI398267,,
PI423736A,,
PI423796B,,
PI424370A,,
PI430595,,
PI437328,,
PI437462A,,
PI437472,,
PI437487,,
PI437653,,
PI437748,,
PI416852,,
PI408179,,
PI407903B,,
PI417576,,
PI423882A,,
PI507364,,
PI91343,,
PI538383,,
PI532457,,
PI538376,,
PI476914,,
PI479742,,
PI499957,,
PI504486,,
PI508296A,,
PI518718A,,
PI532437,,
PI536547A,,
PI506482,,
PI506525,,
PI506837,,
PI506896,,
PI507386,,
PI507449,,
PI507541,,
PI438112B,,
PI567385,,
PI561336,,
PI567244,,
PI603562B,,
PI561310,,
PI567240,,
PI578360,,
PI578364,,
PI592952,,
PI593949B,,
PI593962,,
PI602491,,
PI603381A,,
PI603381C,,
PI603384,,
PI603416,,
PI603462,,
PI603463,,
PI603476,,
PI603483,,
PI603484,,
PI603487B,,
PI603505,,
PI603569B,,
PI603662B,,
PI603715,,
PI603757A,,
PI603764B,,
PI603916,,
PI603755B,,
PI606748,,
PI603482,,
PI603753A,,
PI594295,,
PI592937,,
PI504487,,
PI518287,,
PI417361,,
PI476922,,
PI507530,,
PI578368,,
PI438477,,
PI548360,,
PI495017C,,
PI464912,,
PI437109C,,
PI437311B,,
PI407849,,
PI372416B,,
PI339865B,,
PI423779,,
PI358317B,,
PI423899,,
PI438256B,,
PI103080,,
PI181557,,
PI423829,,
PI424402B,,
PI458301,,
PI458307B,,
PI468381,,
PI157417,,
PI253655,,
PI72227,,
PI91719,,
PI424494,,
PI398859,,
PI407714,,
PI424249A,,
PI398913,,
PI398963,,
PI408271,,
PI424260,,
PI424277B,,
PI424314,,
PI339985,,
PI424402A,,
PI424485,,
PI437578,,
PI430596,,
PI437420C,,
PI437460,,
PI437463A,,
PI437554,,
PI437627,,
PI437630D,,
PI437651B,,
PI437686,,
PI437752C,,
PI437777,,
PI438066,,
PI438070,,
PI438076,,
PI438450,,
PI442007B,,
PI424312,,
PI391586,,
PI416774,,
PI416865,,
PI423948A,,
PI399054,,
PI416772,,
PI417339,,
PI417433,,
PI273483E,,
PI398655,,
PI423882B,,
PI417305,,
PI507543,,
PI532462B,,
PI538381,,
PI464888B,,
PI464920A,,
PI479737,,
PI507696C,,
PI518712,,
PI504508,,
PI506658,,
PI506698,,
PI506711B,,
PI506789,,
PI506801B,,
PI506841,,
PI506849,,
PI506850,,
PI506869,,
PI506894,,
PI507061,,
PI507563,,
PI378670B,,
PI398927,,
PI399069,,
PI567404E,,
PI561371,,
PI574476A,,
PI574485,,
PI593959,,
PI603428C,,
PI549042B,,
PI561327C,,
PI567175D,,
PI574478C,,
PI578366,,
PI578370,,
PI578401D,,
PI592933,,
PI597464,,
PI603172,,
PI603348C,,
PI603402,,
PI603404,,
PI603458B,,
PI603459,,
PI603466A,,
PI603466B,,
PI603475,,
PI603501,,
PI603511A,,
PI603515,,
PI603570C,,
PI603571C,,
PI603575,,
PI603678B,,
PI603679,,
PI603686,,
PI603726,,
PI603910B,,
PI603914,,
PI549064,,
PI603750B,,
PI567695,,
PI437371,,
PI398924,,
PI445845,,
PI437341,,
PI437430,,
PI437576,,
PI423787,,
PI424406B,,
PI340007,,
PI361112B,,
PI372415B,,
PI398600,,
PI398712,,
PI424408,,
PI424463,,
PI424401,,
PI274206,,
PI340020,,
PI340021A,,
PI398619,,
PI437678B,,
PI437697,,
PI437724,,
PI437842,,
PI437902D,,
PI507501,,
PI506864A,,
PI507573,,
PI592936,,
PI603560,,
PI561292A,,
PI578362,,
PI578412,,
PI603398B,,
PI603457B,,
PI603485,,
PI548595,,
PI458123B,,
PI507406A,,
PI578365,,
PI603477B,,
PI603678A,,
PI594166,,
PI404173A,,
PI512322D,,
PI398997,,
PI398933,,
PI417174,,
PI181553,,
PI157429,,
PI157447,,
PI157457,,
PI157471,,
PI227566,,
PI291309B,,
PI398749,,
PI398885,,
PI398849,,
PI423749,,
PI424395,,
PI398936,,
PI423830B,,
PI398516,,
PI416945,,
PI417287,,
PI417239,,
PI603465C,,
PI603749,,
PI360955B,,
PI548379,,
PI424232B,,
PI438266A,,
PI424226,,
PI398939,,
PI404193,,
PI407734,,
PI417219,,
PI548298,,
PI561311A,,
PI592928,,
PI603409,,
PI603465D,,
PI594289,,
PI417094,,
PI157435,,
PI84594,,
PI407733,,
PI437482,,
PI437710,,
PI507439,,
PI483084,,
PI159923B,,
PI92718-2,,
PI603167,,
PI406710,,
PI417345A,,
PI235339,,
PI235344,,
PI264555,,
PI417559,,
PI404161,,
PI504481,,
PI504488,,
PI504504,,
PI548391,,
PI97235,,
PI404170,,
PI417243,,
